Recording	Participant	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Go-past_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	XVIII	350	1	220747	350	350	350	350	1	220747	350	350	350	350	350	1	220747	350	383	383	383	383	1	220714	383	0			0			0	220714	221097	41,86	113,11													
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	y	0	0		0				0			0				0			0				0			0			0			0																	
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	y2	0	0		0				0			0				0			0				0			0			0			0																	
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	y3	0	0		0				0			0				0			0				0			0			0			0																	
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	y4	0	0		0				0			0				0			0				0			0			0			0																	
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	y5	0	0		0				0			0				0			0				0			0			0			0																	
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	y6	0	0		0				0			0				0			0				0			0			0			0																	
Recording9	Participant9	Timeline2-Mode2	Entire Recording	1	MochilaOscuro,PatataOscuro,Questionnaire2 Recording9,Text	ya	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	a	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	a1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	a2	133	1	14160	133	133	133	133	1	14160	133	133	133	133	133	1	14160	133	200	200	200	200	1	14093	200	0			0			0	14093	14293	409,53	32,69													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	a3	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	a4	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	aereos	416	2	28150	167	167	167	167	1	28150	167	416	208	167	250	2	28150	167	500	250	200	300	2	28117	200	0			0			0	28117	28317	160,66	66,86													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	afincado	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	agronomicos	150	1	23037	150	150	150	150	1	23037	150	150	150	150	150	1	23037	150	183	183	183	183	1	23004	183	0			0			0	23004	23187	45,19	79,33													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	al	167	1	4067	167	167	167	167	1	4067	167	167	167	167	167	1	4067	167	183	183	183	183	1	4051	183	0			0			0	4051	4234	200,6	30,5													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	al1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	alimentacion	300	2	17008	300	150	150	150	2	17008	150	316	316	316	316	1	17008	316	333	333	333	333	1	16991	333	0			0			1		17324		56,47													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	alimentos	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	altiplano	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	altiplano1	200	1	7598	200	200	200	200	1	7598	200	200	200	200	200	1	7598	200	233	233	233	233	1	7565	233	0			0			0	7565	7798	76	54,25													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	altura	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Andes	264	1	30715	0				0			264	264	264	264	1	30715	264	298	298	298	298	1	30681	298	0			0			0	30681		155,72														
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	andino	183	1	10363	183	183	183	183	1	10363	183	183	183	183	183	1	10363	183	200	200	200	200	1	10346	200	0			0			0	10346	10546	47,74	43,08													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Antoine	283	1	23420	283	283	283	283	1	23420	283	283	283	283	283	1	23420	283	333	333	333	333	1	23370	333	0			0			0	23370	23703	313,51	145,61													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	años	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	aunque	133	1	17924	133	133	133	133	1	17924	133	133	133	133	133	1	17924	133	167	167	167	167	1	17891	167	0			0			0	17891	18057	87,16	250,48													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	botanica	133	1	16109	133	133	133	133	1	16109	133	133	133	133	133	1	16109	133	183	183	183	183	1	16059	183	0			0			0	16059	16242	464,05	58,7													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	caducifolia	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	centrales1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	cercanias	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	comenzó	150	1	13944	150	150	150	150	1	13944	150	150	150	150	150	1	13944	150	183	183	183	183	1	13910	183	0			0			0	13910	14093	69,36	409,53													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	como	133	1	18124	133	133	133	133	1	18124	133	133	133	133	133	1	18124	133	200	200	200	200	1	18057	200	0			0			0	18057	18257	250,48	40,68													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	comprende	133	1	5883	0				0			133	133	133	133	1	5883	133	167	167	167	167	1	5849	167	0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	comun	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	conquistadores	433	2	14710	433	217	183	250	2	14710	250	466	466	466	466	1	14710	466	483	483	483	483	1	14693	483	0			0			1	14693	15176	30,07	67,28													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	consideraban	266	1	15609	266	266	266	266	1	15609	266	266	266	266	266	1	15609	266	300	300	300	300	1	15576	300	0			0			0	15576	15876	85,52	81,22													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	consumo	200	1	17358	200	200	200	200	1	17358	200	200	200	200	200	1	17358	200	233	233	233	233	1	17324	233	0			0			0	17324	17558	56,47	60,06													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Contenidos	167	1	30315	167	167	167	167	1	30315	167	167	167	167	167	1	30315	167	183	183	183	183	1	30298	183	0			0			0	30298	30482	343	463,58													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	convertirse	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	creciendo	316	1	17574	316	316	316	316	1	17574	316	316	316	316	316	1	17574	316	333	333	333	333	1	17558	333	0			0			0	17558	17891	60,06	87,16													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	curiosidad	217	1	16275	217	217	217	217	1	16275	217	217	217	217	217	1	16275	217	250	250	250	250	1	16242	250	0			0			0	16242	16492	58,7	88,26													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de3	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de4	133	1	7232	133	133	133	133	1	7232	133	133	133	133	133	1	7232	133	200	200	200	200	1	7165	200	0			0			0	7165	7365	463,49	34,17													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de5	150	1	8081	150	150	150	150	1	8081	150	150	150	150	150	1	8081	150	183	183	183	183	1	8048	183	0			0			0	8048	8231	88,6	30,93													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de6	150	1	8997	150	150	150	150	1	8997	150	150	150	150	150	1	8997	150	200	200	200	200	1	8947	200	0			0			0	8947	9147	288,81	35,96													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de7	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de8	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de9	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de1312	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	de¡4	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	del	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	del2	167	1	10779	167	167	167	167	1	10779	167	167	167	167	167	1	10779	167	200	200	200	200	1	10746	200	0			0			0	10746	10946	73,46	38,07													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	del3	150	1	23220	150	150	150	150	1	23220	150	150	150	150	150	1	23220	150	183	183	183	183	1	23187	183	0			0			0	23187	23370	79,33	313,51													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	del4	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	del5	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	desambiguacion	150	1	2269	150	150	150	150	1	2269	150	150	150	150	150	1	2269	150	183	183	183	183	1	2235	183	0			0			0	2235	2419	49,83	100,06													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Descripcion	316	1	24769	316	316	316	316	1	24769	316	316	316	316	316	1	24769	316	333	333	333	333	1	24752	333	0			0			0	24752	25086	42,05	92,44													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	desde	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	domesticada	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Doyle	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	editar	167	1	25352	167	167	167	167	1	25352	167	167	167	167	167	1	25352	167	183	183	183	183	1	25335	183	0			0			0	25335	25519	33,49	73,04													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	el	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	el1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	el2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	el3	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	el4	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en3	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en5	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en6	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	en7	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	En4	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Enrique	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	erecto	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	eruopa	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	es	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	es2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	escritos	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	España	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	España1	416	2	24120	416	208	100	316	2	24120	316	433	433	433	433	1	24120	433	466	466	466	466	1	24086	466	0			0			1	24086	24553	78,31	355,81													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	españoles	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	especie	217	1	5050	217	217	217	217	1	5050	217	217	217	217	217	1	5050	217	250	250	250	250	1	5017	250	0			0			0	5017	5267	74,47	378,32													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	esta	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	estacion	167	1	28350	167	167	167	167	1	28350	167	167	167	167	167	1	28350	167	200	200	200	200	1	28317	200	0			0			0	28317	28516	66,86	37,56													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	estrella	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	expandio	400	1	21122	400	400	400	400	1	21122	400	400	400	400	400	1	21122	400	450	450	450	450	1	21072	450	0			0			0	21072	21521	475,97	88,14													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	familia	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Filipinas	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	flores	516	2	19540	516	258	133	383	2	19540	383	516	258	133	383	2	19540	383	566	283	150	416	2	19506	416	0			0			0	19506	19923	57,05	49,82													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	forrajera	350	1	18740	350	350	350	350	1	18740	350	350	350	350	350	1	18740	350	383	383	383	383	1	18707	383	0			0			0	18707	19090	76,58	57													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	francés	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	fría	167	1	28533	167	167	167	167	1	28533	167	167	167	167	167	1	28533	167	183	183	183	183	1	28516	183	0			0			0	28516	28700	37,56	110,25													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	fue1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Fue	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	gastronomico	383	1	20689	383	383	383	383	1	20689	383	383	383	383	383	1	20689	383	416	416	416	416	1	20655	416	0			0			0	20655	21072	70,09	475,97													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	genero	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	gracias	533	1	22104	533	533	533	533	1	22104	533	533	533	533	533	1	22104	533	566	566	566	566	1	22071	566	0			0			0	22071	22637	75,2	57,99													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	GuineaEcuatorial	167	1	487	167	167	167	167	1	487	167	167	167	167	167	1	487	167	200	200	200	200	1	453	200	0			0			0	453	653	70,27	270,46													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	habitantes	167	1	9164	167	167	167	167	1	9164	167	167	167	167	167	1	9164	167	183	183	183	183	1	9147	183	0			0			0	9147	9330	35,96	212,92													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	hace	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	hasta	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	hasta2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	herbacea	266	1	3784	266	266	266	266	1	3784	266	266	266	266	266	1	3784	266	333	333	333	333	1	3718	333	0			0			0	3718	4051	342,74	200,6													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	herbacea2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Hispanoamerica	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	hojas	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	humano	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Idiomas	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Imagen	570	4	0	366	122	67	167	3	29149	67	620	207	133	283	3	0	204	736	245	200	333	3	0	204	0			0			1	30482	204	463,58	258,08													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	irlandes	167	1	23736	167	167	167	167	1	23736	167	167	167	167	167	1	23736	167	200	200	200	200	1	23703	200	0			0			0	23703	23903	145,61	52,52													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	jardin	383	1	19123	383	383	383	383	1	19123	383	383	383	383	383	1	19123	383	416	416	416	416	1	19090	416	0			0			0	19090	19506	57	57,05													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	la	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	la1	266	1	6366	266	266	266	266	1	6366	266	266	266	266	266	1	6366	266	283	283	283	283	1	6349	283	0			0			0		6632		104,35													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	la2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	la3	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	la5	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	lago	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	las	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	las2	167	1	10579	167	167	167	167	1	10579	167	167	167	167	167	1	10579	167	200	200	200	200	1	10546	200	0			0			0	10546	10746	43,08	73,46													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	los	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	los1	150	1	8797	150	150	150	150	1	8797	150	150	150	150	150	1	8797	150	183	183	183	183	1	8764	183	0			0			0	8764	8947	82,01	288,81													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	los2	333	1	22671	333	333	333	333	1	22671	333	333	333	333	333	1	22671	333	366	366	366	366	1	22637	366	0			0			0	22637	23004	57,99	45,19													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	los3	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	los4	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	mayor	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	medir	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	MenuApariencia	566	1	29466	566	566	566	566	1	29466	566	566	566	566	566	1	29466	566	600	600	600	600	1	29432	600	0			0			0	29432		81,9														
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	MenuArriba	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	MenuSubtitulo	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	metro	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	mil	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	mundo	150	1	21555	150	150	150	150	1	21555	150	150	150	150	150	1	21555	150	183	183	183	183	1	21521	183	0			0			0	21521	21705	88,14	80,47													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	no1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	nombre	150	1	3101	150	150	150	150	1	3101	150	150	150	150	150	1	3101	150	200	200	200	200	1	3051	200	0			0			0	3051	3251	90,8	55,44													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	o	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	o2	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	ocho	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	originaria	183	1	7382	183	183	183	183	1	7382	183	183	183	183	183	1	7382	183	200	200	200	200	1	7365	200	0			0			0	7365	7565	34,17	76													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	otros	167	1	670	167	167	167	167	1	670	167	167	167	167	167	1	670	167	183	183	183	183	1	653	183	0			0			0	653	836	270,46	89,03													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	papa2	183	1	3285	183	183	183	183	1	3285	183	183	183	183	183	1	3285	183	217	217	217	217	1	3251	217	0			0			0	3251	3468	55,44	138,2													
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Papa	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Papa1	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Para	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	Parmentier	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	parte	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	patata	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	perenne	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	pertenenciente	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	pie de foto	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	pierde	0	0		0				0			0				0			0				0			0			0			0																	
Recording11	Participant11	Timeline2-Mode2	PatataOscuro	1	PatataOscuro	planta	100	1	16742	0				0			100	100	100	100	1	16742	100	133	133	133	133	1	16708	133	0			0			0	16708		39,22														
