AOI,Oscuro_Total,Oscuro_Mean,Oscuro_Std,Claro_Total,Claro_Mean,Claro_Std,t_statistic,p_value,Significant,Difference_%
solanaceas,0.0,0.0,0.0,28.0,0.8235294117647058,1.24244598041937,-3.864924881779902,0.00025626635328759883,Yes,-100.0
consideraban,0.0,0.0,0.0,28.0,0.8235294117647058,1.24244598041937,-3.864924881779902,0.00025626635328759883,Yes,-100.0
pertenenciente,0.0,0.0,0.0,25.0,0.7352941176470589,1.1094312910952706,-3.864560755565116,0.00025657786765291086,Yes,-100.0
personales,19.0,0.5588235294117647,0.859569182809418,0.0,0.0,0.0,3.790821242634207,0.00032773086790093166,Yes,0.0
parte,0.0,0.0,0.0,12.0,0.35294117647058826,0.5439670746038949,-3.7832860071699836,0.00033598337212689656,Yes,-100.0
paneles,12.0,0.35294117647058826,0.5439670746038949,0.0,0.0,0.0,3.7832860071699836,0.00033598337212689656,Yes,0.0
tuberculos,0.0,0.0,0.0,12.0,0.35294117647058826,0.5439670746038949,-3.7832860071699845,0.00033598337212689656,Yes,-100.0
Hispanoamerica,0.0,0.0,0.0,24.0,0.7058823529411765,1.0879341492077899,-3.7832860071699845,0.00033598337212689656,Yes,-100.0
herbacea,0.0,0.0,0.0,21.0,0.6176470588235294,0.9539298583690821,-3.775403669773016,0.00034482864172603666,Yes,-100.0
multifuncionales,25.0,0.7352941176470589,1.136417111041267,0.0,0.0,0.0,3.772791334190874,0.00034780894225753525,Yes,0.0
eruopa,0.0,0.0,0.0,18.0,0.5294117647058824,0.8251829592405759,-3.740957684591709,0.00038616405015302744,Yes,-100.0
transporte,18.0,0.5294117647058824,0.8251829592405759,0.0,0.0,0.0,3.740957684591709,0.00038616405015302744,Yes,0.0
españoles,0.0,0.0,0.0,22.0,0.6470588235294118,1.011520096451794,-3.7299989257455177,0.0004002792995013891,Yes,-100.0
Filipinas,0.0,0.0,0.0,20.0,0.5882352941176471,0.9249945801257605,-3.7080992435478315,0.0004299773199877864,Yes,-100.0
permite,17.0,0.5,0.7881701093115123,0.0,0.0,0.0,3.6990440426234845,0.0004428619966700192,Yes,0.0
fabricada,13.0,0.38235294117647056,0.603761235285532,0.0,0.0,0.0,3.6926544411190023,0.00045217468022288796,Yes,0.0
centrales1,0.0,0.0,0.0,13.0,0.38235294117647056,0.603761235285532,-3.692654441119002,0.00045217468022288893,Yes,-100.0
altiplano,0.0,0.0,0.0,24.0,0.7058823529411765,1.1154401703446664,-3.6899926619537076,0.0004561090465577692,Yes,-100.0
hebilla,16.0,0.47058823529411764,0.7481408924854412,0.0,0.0,0.0,3.66772808416369,0.0004903219873985031,Yes,0.0
Además1,14.0,0.4117647058823529,0.6567895774291853,0.0,0.0,0.0,3.6556307750696546,0.0005099237829998411,Yes,0.0
originaria,0.0,0.0,0.0,21.0,0.6176470588235294,0.985184366143778,-3.6556307750696546,0.0005099237829998411,Yes,-100.0
40x20x251,14.0,0.4117647058823529,0.6567895774291853,0.0,0.0,0.0,3.655630775069654,0.0005099237829998424,Yes,0.0
Nuestra1,14.0,0.4117647058823529,0.6567895774291853,0.0,0.0,0.0,3.655630775069654,0.0005099237829998424,Yes,0.0
acolchado1,14.0,0.4117647058823529,0.6567895774291853,0.0,0.0,0.0,3.655630775069654,0.0005099237829998424,Yes,0.0
Solanum1,0.0,0.0,0.0,30.0,0.8823529411764706,1.4091627835156706,-3.651073967082278,0.0005174992932730056,Yes,-100.0
equipaje,15.0,0.4411764705882353,0.7045813917578353,0.0,0.0,0.0,3.6510739670822776,0.0005174992932730056,Yes,0.0
antirrobo,15.0,0.4411764705882353,0.7045813917578353,0.0,0.0,0.0,3.651073967082278,0.0005174992932730056,Yes,0.0
siglo,0.0,0.0,0.0,15.0,0.4411764705882353,0.7045813917578353,-3.6510739670822776,0.0005174992932730056,Yes,-100.0
superior1,19.0,0.5588235294117647,0.8941282014575489,0.0,0.0,0.0,3.6443019159846646,0.0005289560156923474,Yes,0.0
cercanias,0.0,0.0,0.0,19.0,0.5588235294117647,0.8941282014575489,-3.6443019159846646,0.0005289560156923474,Yes,-100.0
proporcionan,23.0,0.6764705882352942,1.0932461597350347,0.0,0.0,0.0,3.60803230192339,0.0005945452430747878,Yes,0.0
expandio,0.0,0.0,0.0,18.0,0.5294117647058824,0.8611230904040923,-3.584823780670612,0.0006405018126449289,Yes,-100.0
compresión,18.0,0.5294117647058824,0.8611230904040923,0.0,0.0,0.0,3.584823780670612,0.0006405018126449289,Yes,0.0
Opciones_Disponibles,21.0,0.6176470588235294,1.01547737340631,0.0,0.0,0.0,3.546578567193418,0.0007236857656185667,Yes,0.0
conveniencia,17.0,0.5,0.8257228238447705,0.0,0.0,0.0,3.530816713830763,0.0007608719532012898,Yes,0.0
España,0.0,0.0,0.0,17.0,0.5,0.8257228238447705,-3.530816713830763,0.0007608719532012898,Yes,-100.0
Dedicado1,11.0,0.3235294117647059,0.5348796656113336,0.0,0.0,0.0,3.526932425840988,0.0007703107960591696,Yes,0.0
Caracteristicas,11.0,0.3235294117647059,0.5348796656113336,0.0,0.0,0.0,3.526932425840988,0.0007703107960591696,Yes,0.0
bolsillos,11.0,0.3235294117647059,0.5348796656113336,0.0,0.0,0.0,3.526932425840988,0.0007703107960591696,Yes,0.0
principio,0.0,0.0,0.0,11.0,0.3235294117647059,0.5348796656113336,-3.5269324258409886,0.0007703107960591698,Yes,-100.0
transpirables,19.0,0.5588235294117647,0.9274002918091907,0.0,0.0,0.0,3.5135562782183034,0.0008036726061702885,Yes,0.0
altiplano1,0.0,0.0,0.0,19.0,0.5588235294117647,0.9274002918091906,-3.5135562782183034,0.0008036726061702885,Yes,-100.0
perfectamente,31.0,0.9117647058823529,1.5248973548927816,0.0,0.0,0.0,3.486435413084958,0.0008755698027055048,Yes,0.0
Ryanair1,16.0,0.47058823529411764,0.7876045045674721,0.0,0.0,0.0,3.4839533628455417,0.0008824459348530403,Yes,0.0
andino,0.0,0.0,0.0,20.0,0.5882352941176471,0.9883456351267775,-3.4704172112928955,0.0009208556148216301,Yes,-100.0
Solanum,0.0,0.0,0.0,20.0,0.5882352941176471,0.9883456351267775,-3.4704172112928955,0.0009208556148216301,Yes,-100.0
mochila2,12.0,0.35294117647058826,0.5970814340265321,0.0,0.0,0.0,3.446737587922818,0.0009918854763369225,Yes,0.0
francés,0.0,0.0,0.0,12.0,0.35294117647058826,0.5970814340265321,-3.4467375879228177,0.0009918854763369244,Yes,-100.0
viajes,12.0,0.35294117647058826,0.5970814340265321,0.0,0.0,0.0,3.4467375879228177,0.0009918854763369244,Yes,0.0
trasladada,0.0,0.0,0.0,21.0,0.6176470588235294,1.0448925095464312,-3.4467375879228177,0.0009918854763369244,Yes,-100.0
alimentacion,0.0,0.0,0.0,24.0,0.7058823529411765,1.1941628680530643,-3.4467375879228173,0.0009918854763369246,Yes,-100.0
Mochila,9.0,0.2647058823529412,0.4478110755198991,0.0,0.0,0.0,3.446737587922817,0.0009918854763369268,Yes,0.0
elementos,15.0,0.4411764705882353,0.7463517925331651,0.0,0.0,0.0,3.446737587922817,0.0009918854763369268,Yes,0.0
diferentes,9.0,0.2647058823529412,0.4478110755198991,0.0,0.0,0.0,3.446737587922817,0.0009918854763369268,Yes,0.0
papa2,0.0,0.0,0.0,14.0,0.4117647058823529,0.7014118687516405,-3.42306752845278,0.0010680499600756968,Yes,-100.0
hombros,14.0,0.4117647058823529,0.7014118687516405,0.0,0.0,0.0,3.42306752845278,0.0010680499600756968,Yes,0.0
principal1,14.0,0.4117647058823529,0.7014118687516405,0.0,0.0,0.0,3.42306752845278,0.0010680499600756968,Yes,0.0
genero,0.0,0.0,0.0,14.0,0.4117647058823529,0.7014118687516405,-3.42306752845278,0.0010680499600756968,Yes,-100.0
aerolíneas,14.0,0.4117647058823529,0.7014118687516405,0.0,0.0,0.0,3.42306752845278,0.0010680499600756968,Yes,0.0
diseñada1,13.0,0.38235294117647056,0.6520227678843524,0.0,0.0,0.0,3.419330913990494,0.0010805678477453973,Yes,0.0
pasaporte,13.0,0.38235294117647056,0.6520227678843525,0.0,0.0,0.0,3.419330913990494,0.0010805678477453973,Yes,0.0
separar,13.0,0.38235294117647056,0.6520227678843524,0.0,0.0,0.0,3.419330913990494,0.0010805678477453973,Yes,0.0
Imagen,0.0,0.0,0.0,55.0,1.6176470588235294,2.763558376796261,-3.4131438156094998,0.0011016006363580794,Yes,-100.0
articulos1,19.0,0.5588235294117647,0.9595193389681276,0.0,0.0,0.0,3.395943140877023,0.0011621264896545414,Yes,0.0
BritishAirways,21.0,0.6176470588235294,1.0735019408982451,0.0,0.0,0.0,3.354880089903872,0.0013195710942697828,Yes,0.0
principal,16.0,0.47058823529411764,0.8251829592405758,0.0,0.0,0.0,3.325295719637075,0.0014452557585289412,Yes,0.0
amplio1,16.0,0.47058823529411764,0.8251829592405758,0.0,0.0,0.0,3.325295719637075,0.0014452557585289412,Yes,0.0
familia,0.0,0.0,0.0,19.0,0.5588235294117647,0.9905975078001626,-3.2894016914536928,0.0016129016865478341,Yes,-100.0
Durabilidad,19.0,0.5588235294117647,0.9905975078001626,0.0,0.0,0.0,3.2894016914536928,0.0016129016865478341,Yes,0.0
comenzó,0.0,0.0,0.0,22.0,0.6470588235294118,1.1516089651249464,-3.2762586844969883,0.0016787427931211078,Yes,-100.0
mucho1,10.0,0.29411764705882354,0.5239368319955838,0.0,0.0,0.0,3.273268353539886,0.0016940722415513542,Yes,0.0
bolsillo1,10.0,0.29411764705882354,0.5239368319955838,0.0,0.0,0.0,3.2732683535398857,0.0016940722415513545,Yes,0.0
aereos,0.0,0.0,0.0,10.0,0.29411764705882354,0.5239368319955838,-3.2732683535398857,0.0016940722415513545,Yes,-100.0
paraguas,15.0,0.4411764705882353,0.7859052479933757,0.0,0.0,0.0,3.2732683535398857,0.0016940722415513545,Yes,0.0
mucho,15.0,0.4411764705882353,0.7859052479933757,0.0,0.0,0.0,3.2732683535398857,0.0016940722415513545,Yes,0.0
